1496762149,0.036878,0.454916,-2.404543,-0.036389,-0.019102,0.187621,0.03312,-0.439387,-0.897687,-0.01983,-0.004857,0.055646,2.153339,-2.648945,-40.863556
1496762149,0.036355,0.455453,-2.402639,0.075188,0.043939,0.165288,0.032642,-0.439869,-0.897469,-0.030414,0.011723,0.050148,2.077885,-2.424427,-40.790405
1496762149,0.036398,0.457026,-2.40134,0.177,0.063409,0.105656,0.032655,-0.441282,-0.896774,-0.027162,0.033902,0.029221,2.077885,-2.424427,-40.790405
1496762149,0.036494,0.458601,-2.400743,0.2584,0.058544,0.030016,0.032716,-0.442694,-0.896076,-0.013612,0.049734,0.010303,2.077671,-2.424137,-40.940399
1496762149,0.037111,0.461526,-2.40107,0.301278,0.044403,-0.032861,0.03322,-0.445315,-0.894757,-0.001421,0.058017,0.000867,2.077671,-2.424137,-40.940399
1496762149,0.037902,0.464586,-2.401906,0.307854,0.042258,-0.071272,0.033876,-0.448053,-0.893365,0.003248,0.053034,-0.014121,2.077625,-2.498844,-41.089813
1496762149,0.038923,0.467501,-2.402987,0.290989,0.057333,-0.088407,0.034738,-0.450656,-0.892021,0.000143,0.038959,-0.020546,2.077625,-2.498844,-41.089813
1496762149,0.040133,0.469572,-2.404115,0.257993,0.069325,-0.08849,0.03578,-0.452504,-0.891044,0.001086,0.023671,-0.011651,2.004017,-2.874775,-40.787201
1496762149,0.041294,0.47182,-2.405129,0.216332,0.069658,-0.077889,0.036772,-0.454508,-0.889983,0.004579,0.011927,-0.000947,2.004017,-2.874775,-40.787201
1496762149,0.042348,0.47359,-2.405987,0.167172,0.066854,-0.066228,0.037676,-0.456084,-0.889139,0.00424,0.002731,0.004358,2.079807,-3.099735,-40.635315
1496762149,0.043285,0.474854,-2.40665,0.11691,0.062988,-0.04923,0.038484,-0.457209,-0.888526,0.006987,0.001535,0.009971,2.079807,-3.099735,-40.635315
1496762149,0.044361,0.475878,-2.407185,0.069888,0.064427,-0.030101,0.039419,-0.458119,-0.888017,0.007883,-0.001247,0.018433,2.155003,-3.174397,-40.634552
1496762149,0.045061,0.476303,-2.407359,0.033482,0.061508,-0.008811,0.040032,-0.458496,-0.887794,0.007148,-0.007522,0.026664,2.155003,-3.174397,-40.634552
1496762149,0.045528,0.47638,-2.407367,-0.000873,0.041533,0.001839,0.040445,-0.458565,-0.88774,0.006278,-0.00779,0.030334,2.380711,-3.323841,-40.407867
1496762149,0.045901,0.47617,-2.407305,-0.025432,0.041731,0.006065,0.040781,-0.458379,-0.887821,0.008063,-0.007823,0.023044,2.380711,-3.323841,-40.407867
1496762149,0.046693,0.476242,-2.407283,-0.038264,0.047159,0.02311,0.041482,-0.458443,-0.887755,0.015006,-0.007805,0.022307,2.605869,-3.472523,-40.556183
1496762149,0.046895,0.475801,-2.406843,-0.05017,0.036583,0.040187,0.04167,-0.458051,-0.887949,0.010042,-0.014117,0.022089,2.605869,-3.472523,-40.556183
1496762149,0.046825,0.475219,-2.406275,-0.064275,0.013246,0.04981,0.041622,-0.457533,-0.888218,0.010212,-0.01552,0.011723,2.605747,-3.472385,-40.631195
1496762149,0.04646,0.474478,-2.405615,-0.080523,-0.013266,0.056233,0.041313,-0.456874,-0.888572,0.017495,-0.01476,-0.002923,2.605076,-3.247227,-40.707916
1496762149,0.046173,0.473674,-2.405075,-0.099924,-0.037608,0.057306,0.041075,-0.456159,-0.88895,0.013521,-0.013415,-0.013501,2.605076,-3.247227,-40.707916
1496762149,0.045233,0.472527,-2.404419,-0.122586,-0.073645,0.050926,0.040263,-0.455137,-0.88951,0.008077,-0.008775,-0.024247,2.605076,-3.247227,-40.707916
1496762149,0.043887,0.471101,-2.403943,-0.150613,-0.123474,0.02855,0.039093,-0.453868,-0.890211,0.0065,0.001826,-0.039843,2.379551,-2.948536,-40.560699
1496762150,0.042228,0.469472,-2.403843,-0.166841,-0.173387,-0.006614,0.037648,-0.452415,-0.891012,0.004634,0.011833,-0.056757,2.379551,-2.948536,-40.560699
1496762150,0.040332,0.466451,-2.404219,-0.178801,-0.22333,-0.049255,0.036014,-0.44972,-0.892443,0.00668,0.02522,-0.062955,2.455494,-3.3232,-40.557678
1496762150,0.038231,0.464701,-2.405041,-0.16816,-0.252147,-0.089747,0.034169,-0.448155,-0.893302,-0.001332,0.033101,-0.067376,2.455494,-3.3232,-40.557678
1496762150,0.036371,0.463242,-2.406206,-0.130504,-0.228987,-0.11534,0.032531,-0.446851,-0.894017,-0.006728,0.040509,-0.059123,2.079884,-3.17458,-40.709747
1496762150,0.035037,0.46248,-2.407454,-0.051126,-0.173169,-0.111032,0.03135,-0.446169,-0.894399,-0.017968,0.034945,-0.032709,2.079884,-3.17458,-40.709747
1496762150,0.033657,0.462173,-2.408252,0.045332,-0.105801,-0.092835,0.03012,-0.445894,-0.894579,-0.022598,0.021593,0.000719,2.379658,-3.172932,-40.859039
1496762150,0.033424,0.463308,-2.409148,0.139569,-0.049057,-0.071423,0.029895,-0.44691,-0.89408,-0.029895,0.008525,0.01824,2.379658,-3.172932,-40.859039
1496762150,0.033668,0.465282,-2.409944,0.218889,0.00143,-0.063903,0.030083,-0.448675,-0.893188,-0.024392,0.008841,0.020508,2.079624,-3.248997,-41.009216
1496762150,0.034296,0.467869,-2.410746,0.270371,0.035106,-0.063873,0.030604,-0.450985,-0.892007,-0.020839,0.007031,0.012765,2.079624,-3.248997,-41.009216
1496762150,0.034697,0.470568,-2.411419,0.285379,0.042434,-0.067059,0.03092,-0.453393,-0.890774,-0.014227,0.008096,0.002667,2.229969,-3.248768,-40.783844
1496762150,0.035442,0.473259,-2.412309,0.262897,0.030901,-0.07028,0.03154,-0.455789,-0.889529,-0.009598,0.009012,-0.012373,2.229969,-3.248768,-40.783844
1496762150,0.0361,0.475567,-2.413266,0.222291,0.018456,-0.077801,0.032087,-0.457842,-0.888454,-0.004454,0.009875,-0.02834,2.079853,-3.249287,-40.859222
1496762150,0.036779,0.477392,-2.41429,0.174342,0.020991,-0.086427,0.03266,-0.459464,-0.887596,-0.0017,0.007071,-0.026635,2.080524,-3.474445,-40.782532
1496762150,0.037433,0.478572,-2.415295,0.124257,0.027797,-0.088661,0.033219,-0.460512,-0.887032,-0.003129,0.001345,-0.011238,2.080524,-3.474445,-40.782532
1496762150,0.038212,0.479393,-2.416296,0.074124,0.031404,-0.085552,0.033897,-0.461241,-0.886627,-0.003944,-0.002443,0.00351,2.230869,-3.69846,-40.93045
1496762150,0.038793,0.479785,-2.417122,0.032279,0.014678,-0.065314,0.034405,-0.461588,-0.886427,0.001728,-0.007009,0.005247,2.230869,-3.69846,-40.93045
1496762150,0.038859,0.479789,-2.417601,-0.006607,-0.025527,-0.034356,0.034463,-0.461592,-0.886423,0.007285,-0.008074,0.003625,2.306019,-3.623585,-40.705841
1496762150,0.038597,0.479867,-2.417709,-0.033671,-0.049851,0.007269,0.034229,-0.461661,-0.886396,0.006054,-0.013345,0.003186,2.306019,-3.623585,-40.705841
1496762150,0.037927,0.47939,-2.417233,-0.054083,-0.040138,0.05098,0.033644,-0.461238,-0.886638,0.011446,-0.012502,0.011135,2.380756,-3.697636,-41.005096
1496762150,0.037437,0.478841,-2.416358,-0.059211,0.005692,0.082912,0.033219,-0.460751,-0.886907,-0.000275,-0.014713,0.025762,2.380756,-3.697636,-41.005096
1496762150,0.037518,0.478291,-2.415196,-0.058715,0.082387,0.106261,0.0333,-0.460262,-0.887158,-0.005804,-0.013477,0.045163,2.155979,-3.698948,-40.855652
1496762150,0.037982,0.478889,-2.413673,-0.048671,0.148343,0.129653,0.033701,-0.460793,-0.886867,-0.009561,-0.010779,0.058346,2.155979,-3.698948,-40.855652
1496762150,0.038961,0.478587,-2.412022,-0.031466,0.17908,0.152044,0.034575,-0.460526,-0.886973,-0.01515,-0.015869,0.060664,2.230534,-3.473759,-40.782166
1496762150,0.039774,0.478473,-2.41006,-0.014623,0.167192,0.178779,0.035298,-0.460424,-0.886997,-0.010517,-0.014628,0.052311,2.230534,-3.473759,-40.782166
1496762150,0.040156,0.478498,-2.407839,-0.002222,0.130837,0.20128,0.035637,-0.460447,-0.886972,-0.003044,-0.014681,0.040612,2.380939,-3.548389,-40.631195
1496762150,0.040252,0.479227,-2.405547,0.001762,0.097766,0.208819,0.035708,-0.461094,-0.886633,0.002973,-0.010296,0.027487,2.380939,-3.548389,-40.631195
1496762150,0.040043,0.479329,-2.403321,0.003828,0.078586,0.191778,0.035521,-0.461184,-0.886593,0.004853,-0.00157,0.022152,2.305531,-3.473423,-40.781952
